season,pitcher_name,pitch_count,composure_plus,composure_score,walk_after_barrel,walk_after_hard_hit,walk_after_high_xba,first_ball_after_barrel,first_ball_after_hard_hit,first_ball_after_high_xba,walk_after_soft_hit,walk_after_low_xba,first_ball_after_soft_hit,first_ball_after_low_xba,hard_hit_after_walk,hard_hit_after_soft,walk_after_walk,ball_after_foul
2023,"martin, chris",736,159.8,1.7622380100740005,0.0,0.041666666666666664,0.025,0.0,0.125,0.075,0.022727272727272728,0.017857142857142856,0.29545454545454547,0.2857142857142857,0.2,0.29545454545454547,0.0,0.3050847457627119
2023,"alexander, tyler",679,141.6,1.2260663641399936,0.0,0.0,0.03125,0.3333333333333333,0.3269230769230769,0.3125,0.10344827586206896,0.017543859649122806,0.1724137931034483,0.2807017543859649,0.16666666666666666,0.3793103448275862,0.0,0.28169014084507044
2023,"speier, gabe",797,139.3,1.1585697427349497,0.1,0.05263157894736842,0.08571428571428572,0.1,0.17543859649122806,0.11428571428571428,0.0,0.0,0.2413793103448276,0.22641509433962265,0.5,0.41379310344827586,0.0,0.40816326530612246
2023,"borucki, ryan",531,134.4,1.0145925198157992,0.0,0.05714285714285714,0.0,0.0,0.3142857142857143,0.2857142857142857,0.06060606060606061,0.08888888888888889,0.21212121212121213,0.37777777777777777,0.6,0.3333333333333333,0.0,0.21839080459770116
2023,"ramirez, nick",659,133.7,0.9936288433079551,0.0,0.04,0.03225806451612903,0.2857142857142857,0.38,0.3225806451612903,0.03333333333333333,0.04477611940298507,0.3,0.3283582089552239,0.1111111111111111,0.3,0.0,0.3402061855670103
2023,"stephenson, robert",771,133.0,0.9715739376284555,0.0,0.07692307692307693,0.07142857142857142,0.2727272727272727,0.28205128205128205,0.32142857142857145,0.041666666666666664,0.05405405405405406,0.20833333333333334,0.2972972972972973,0.42857142857142855,0.125,0.07142857142857142,0.3211009174311927
2023,"kirby, george",2826,131.1,0.9173735478957749,0.025,0.031141868512110725,0.023529411764705882,0.325,0.3217993079584775,0.3411764705882353,0.021739130434782608,0.026845637583892617,0.2898550724637681,0.3087248322147651,0.25,0.42028985507246375,0.041666666666666664,0.3183279742765273
2023,"graterol, brusdar",932,130.1,0.8871732064208002,0.0,0.014285714285714285,0.0625,0.42857142857142855,0.32857142857142857,0.3333333333333333,0.07692307692307693,0.025974025974025976,0.3333333333333333,0.33766233766233766,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.2893401015228426
2023,"scott, tanner",1220,129.9,0.880604574039699,0.0,0.07142857142857142,0.0975609756097561,0.2,0.2857142857142857,0.34146341463414637,0.044444444444444446,0.03896103896103896,0.26666666666666666,0.2597402597402597,0.44,0.15555555555555556,0.16,0.2981651376146789
2023,"anderson, nick",548,129.7,0.8766184057931822,0.25,0.11904761904761904,0.08333333333333333,0.375,0.2857142857142857,0.25,0.0,0.09375,0.3,0.25,0.0,0.4,0.0,0.2765957446808511
2023,"cano, yennier",1024,128.7,0.8459221722533165,0.0,0.03896103896103896,0.023255813953488372,0.14285714285714285,0.2857142857142857,0.20930232558139536,0.07317073170731707,0.0898876404494382,0.21951219512195122,0.3595505617977528,0.3,0.3170731707317073,0.2,0.3333333333333333
2023,"nelson, kyle",883,127.3,0.8054679921579727,0.1,0.04838709677419355,0.058823529411764705,0.4,0.3064516129032258,0.3235294117647059,0.03333333333333333,0.014705882352941176,0.3,0.3088235294117647,0.18181818181818182,0.3,0.0,0.41509433962264153
2023,"kluber, corey",990,126.6,0.7848649261013284,0.043478260869565216,0.05263157894736842,0.05172413793103448,0.17391304347826086,0.24210526315789474,0.22413793103448276,0.14285714285714285,0.09183673469387756,0.2619047619047619,0.29591836734693877,0.21739130434782608,0.42857142857142855,0.13043478260869565,0.3193717277486911
2023,"megill, trevor",602,125.7,0.7562844585482685,0.16666666666666666,0.0851063829787234,0.041666666666666664,0.16666666666666666,0.3617021276595745,0.25,0.0,0.030303030303030304,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.1111111111111111,0.23076923076923078,0.3490566037735849
2023,"garcia, robert",530,125.4,0.7488617567494492,0.0,0.12,0.18181818181818182,0.0,0.32,0.36363636363636365,0.07692307692307693,0.0,0.3076923076923077,0.3333333333333333,0.2222222222222222,0.19230769230769232,0.0,0.3879310344827586
2023,"rasmussen, drew",677,125.1,0.7404220391950805,0.0,0.05555555555555555,0.058823529411764705,0.5,0.24074074074074073,0.3235294117647059,0.034482758620689655,0.046153846153846156,0.2413793103448276,0.24615384615384617,0.45454545454545453,0.41379310344827586,0.0,0.39285714285714285
